Potential_Customer,Cust_Last_Purchase,Pur_3_years,Pur_5_years,Pur_3_years_Indirect,Pur_5_years_Indirect,Pur_latest,Pur_3_years_Avg,Pur_5_years_Avg,Pur_3_years_Avg_Indirect,InAct_Last,InAct_First,Ad_Res_1_year,Ad_Res_3_Year,Ad_Res_5_Year,Ad_Res_Ind_1_Year,Ad_Res_Ind_3_Year,Ad_Res_Ind_5_Year,Status_Cust,Status_Latest_Ad,Age,Gender,Cust_Prop,Cust_Ann_Income
1,11.0,4,5,3,4,13.0,11.5,10.2,11.33,21,45,12,28,34,6,14,14,A,0,52.0,M,H,46563.0
1,11.0,7,25,5,16,9.0,7.57,6.4,7.2,15,129,11,29,73,5,15,32,S,1,60.0,U,U,41365.0
1,11.0,4,20,2,10,12.0,10.5,8.5,9.5,18,93,13,35,71,6,17,26,S,1,60.0,M,U,44284.5
0,11.0,1,1,1,1,15.0,15.0,15.0,15.0,23,23,8,29,13,5,6,5,N,0,60.0,U,U,44284.5
1,11.0,3,20,3,15,5.0,4.33,3.7,4.33,16,127,15,32,71,5,12,27,S,1,60.0,M,H,46058.0
1,11.0,3,6,3,6,25.0,19.67,19.67,19.67,18,41,12,29,16,5,5,6,E,1,60.0,U,U,44284.5
1,11.0,6,17,3,8,7.0,11.17,8.24,12.0,19,64,14,34,51,6,16,20,S,1,62.0,F,U,44284.5
1,11.0,3,4,2,2,20.0,20.0,20.0,20.0,15,28,12,26,24,6,13,11,A,1,60.0,F,U,47212.0
0,11.0,4,4,2,2,15.0,15.0,15.0,15.0,19,32,13,31,32,6,14,12,S,1,60.0,M,U,44284.5
0,11.0,5,20,3,13,9.0,7.2,5.9,7.33,20,125,11,32,72,5,15,32,S,1,66.0,F,H,48911.0
1,11.0,1,23,1,13,15.0,15.0,9.17,15.0,19,128,12,25,73,4,9,26,A,1,51.0,F,H,48911.0
0,11.0,4,14,3,11,5.0,5.25,3.07,6.0,15,126,11,26,60,5,11,26,A,1,37.0,F,H,48911.0
0,11.0,1,10,0,6,16.0,16.0,10.65,11.67,19,77,13,32,58,6,6,23,A,1,45.0,M,H,48911.0
0,11.0,1,6,0,1,20.0,20.0,16.17,11.67,26,56,10,31,43,5,5,18,A,0,60.0,M,U,48911.0
1,11.0,5,6,3,4,5.0,8.6,8.0,7.0,17,41,9,26,29,4,12,11,A,1,60.0,M,U,44284.5
0,11.0,3,4,3,4,14.0,12.67,10.25,12.67,20,53,12,24,31,6,12,13,A,1,51.0,F,U,44284.5
1,11.0,1,1,0,0,20.0,20.0,20.0,11.67,20,20,10,16,16,4,4,5,F,0,60.0,U,U,44284.5
0,11.0,3,3,1,1,10.0,10.0,10.0,10.0,15,21,12,19,18,5,8,7,N,0,60.0,F,U,44284.5
0,11.0,1,1,1,1,15.0,15.0,15.0,15.0,20,20,10,17,16,4,7,6,F,0,51.0,M,H,49059.0
1,11.0,6,9,5,5,5.0,5.17,5.38,5.0,20,129,11,32,80,5,15,34,S,1,69.0,M,U,59357.0
0,11.0,3,20,3,13,10.0,10.0,6.15,10.0,21,124,11,30,70,5,14,31,A,1,71.0,F,H,59357.0
1,11.0,3,30,6,19,8.0,7.33,4.73,7.17,18,122,13,31,70,6,17,32,S,1,70.0,M,H,59357.0
1,11.0,3,15,3,13,32.0,26.33,12.8,11.0,16,127,14,36,75,6,17,34,A,1,51.0,M,U,59357.0
0,11.0,3,6,2,3,14.0,13.0,10.0,17.5,18,52,15,37,47,6,17,18,A,1,66.0,F,U,59357.0
0,11.0,2,3,1,1,6.0,25.0,18.67,11.0,19,32,12,25,25,6,12,10,A,0,65.0,M,U,59357.0
0,11.0,1,15,0,9,10.0,10.0,9.8,11.67,26,120,9,26,66,4,4,28,A,1,37.0,F,H,56339.0
1,11.0,3,9,2,11,25.0,12.33,12.44,12.5,18,123,12,29,49,5,18,34,A,1,81.0,M,U,44284.5
0,11.0,4,17,0,4,10.0,5.75,3.65,11.67,18,128,15,36,66,6,6,27,S,1,60.0,F,H,46400.0
0,11.0,4,12,3,7,20.0,18.5,11.92,18.0,17,65,14,34,56,6,17,21,S,1,85.0,F,H,46400.0
0,11.0,5,6,3,4,10.0,15.0,13.33,16.67,18,41,13,31,35,6,15,14,A,0,60.0,M,U,46280.0
0,11.0,2,11,0,6,12.0,11.0,7.45,11.67,17,101,13,33,63,6,6,27,A,1,60.0,F,U,37273.0
0,11.0,5,16,1,6,3.0,4.4,3.81,3.0,15,65,10,31,48,5,15,20,S,1,36.0,F,U,44284.5
0,11.0,2,14,0,6,15.0,15.0,11.93,11.67,19,79,13,32,60,6,6,23,A,1,60.0,F,U,42516.0
1,11.0,3,7,1,3,3.0,17.67,15.29,11.0,15,52,11,33,42,6,17,18,A,0,60.0,F,U,44284.5
1,11.0,4,5,3,3,7.0,6.0,5.8,5.67,16,28,13,26,24,6,12,10,A,1,60.0,M,H,46731.0
0,11.0,2,9,0,5,15.0,12.5,7.22,11.67,18,123,9,25,48,4,4,20,A,1,65.0,F,H,46584.0
1,11.0,1,10,1,4,10.0,10.0,10.8,10.0,16,80,8,29,55,4,14,22,S,1,65.0,F,H,34761.0
0,11.0,2,6,2,5,14.0,13.0,10.0,11.0,24,113,12,32,57,6,17,26,A,0,55.0,M,H,43000.0
0,11.0,2,3,0,1,30.0,20.0,15.0,11.67,26,43,11,31,35,5,5,14,A,0,39.0,M,H,58821.0
0,11.0,1,1,1,1,25.0,25.0,25.0,11.0,21,21,11,18,16,5,8,7,F,0,76.0,M,H,58821.0
1,11.0,3,9,2,5,10.0,10.0,8.0,10.0,21,80,12,31,56,6,15,21,S,1,74.0,M,H,58821.0
0,11.0,2,2,0,0,16.0,13.0,13.0,11.67,19,28,10,23,21,4,4,9,A,0,59.0,F,H,44284.5
0,11.0,6,8,2,3,12.0,10.33,9.0,10.0,18,40,14,34,37,6,15,15,A,0,60.0,F,U,44284.5
0,11.0,2,6,0,1,35.0,13.0,20.0,11.67,18,80,13,35,58,6,6,24,A,0,57.0,F,U,41855.0
0,11.0,1,13,0,5,14.0,13.0,21.31,11.67,18,105,8,25,47,4,4,17,A,1,75.0,F,H,50242.0
0,11.0,5,5,4,4,8.0,7.4,7.4,7.5,15,32,12,27,26,5,11,10,S,1,60.0,U,U,44284.5
1,11.0,2,3,1,2,15.0,15.0,11.67,15.0,22,52,10,23,32,4,9,11,A,0,67.0,F,U,44284.5
0,11.0,0,1,0,0,15.0,0.0,15.0,11.67,19,19,10,29,12,4,4,4,F,0,60.0,M,U,43363.0
1,11.0,3,9,2,6,25.0,21.67,14.56,22.5,17,93,14,33,63,6,15,23,A,0,49.0,F,H,60290.0
0,11.0,3,20,0,9,10.0,8.67,5.45,11.67,18,125,9,29,63,4,4,30,A,1,80.0,F,H,60290.0
1,11.0,3,11,2,9,13.0,11.67,5.82,12.0,24,113,11,31,59,5,14,25,S,1,56.0,F,H,64484.0
0,11.0,3,5,2,2,20.0,20.0,16.4,20.0,22,44,12,32,36,6,15,15,A,0,49.0,F,U,44284.5
0,11.0,2,12,1,6,10.0,13.0,7.33,10.0,18,128,12,30,66,5,12,29,A,0,38.0,M,H,43971.0
0,11.0,2,2,0,0,15.0,15.0,15.0,11.67,18,32,9,23,22,4,4,9,A,0,57.0,M,H,43971.0
1,11.0,1,1,1,1,25.0,25.0,25.0,11.0,21,21,11,18,17,5,8,7,F,0,74.0,M,U,44284.5
1,11.0,1,6,0,1,10.0,15.0,11.5,11.67,15,90,12,39,65,5,5,18,A,1,86.0,M,U,41875.0
0,11.0,6,19,3,8,11.0,11.33,11.16,11.0,22,91,12,33,61,6,16,26,S,1,70.0,F,U,39000.0
0,11.0,4,4,2,2,23.0,20.0,20.0,20.0,18,35,13,30,29,6,14,12,A,0,60.0,F,U,44284.5
1,11.0,1,2,0,0,16.0,16.0,13.5,11.67,18,40,10,25,27,4,4,10,A,0,29.0,F,U,43357.0
0,11.0,1,13,0,7,35.0,13.0,19.46,11.67,25,127,12,34,76,6,6,35,A,1,60.0,F,H,42394.0
0,11.0,7,9,4,4,8.0,10.0,10.56,8.25,22,44,12,33,38,6,16,16,A,1,35.0,F,U,41250.0
0,11.0,4,5,1,1,7.0,6.5,6.4,7.0,18,32,13,27,25,6,12,10,A,0,60.0,F,H,48532.0
0,11.0,1,17,1,11,10.0,10.0,8.24,10.0,21,124,11,25,67,4,10,26,A,1,60.0,F,U,56637.0
0,11.0,2,6,1,4,16.0,13.0,10.5,16.0,21,98,12,17,43,5,6,19,A,0,60.0,F,U,44284.5
1,11.0,1,19,1,12,12.0,12.0,5.58,12.0,18,128,12,29,70,5,12,29,A,1,62.0,M,U,44409.0
0,11.0,1,1,1,1,20.0,20.0,20.0,20.0,21,21,10,17,14,4,7,6,F,0,79.0,F,H,43100.0
1,11.0,5,19,4,14,10.0,10.8,8.16,10.25,21,124,12,32,73,6,17,31,S,1,60.0,F,U,44284.5
0,11.0,2,3,2,3,15.0,15.0,11.67,15.0,20,41,10,29,33,4,12,12,A,0,35.0,M,H,65581.0
1,11.0,5,6,4,4,4.0,4.8,4.5,5.0,15,29,13,26,25,6,12,10,A,1,55.0,M,U,44284.5
1,11.0,3,3,0,0,25.0,23.33,23.33,11.67,19,32,13,28,26,6,6,11,A,0,53.0,M,U,42507.0
1,11.0,3,4,1,1,21.0,17.0,19.0,15.0,15,31,12,27,26,5,12,10,A,0,35.0,M,H,37546.0
0,11.0,1,1,0,0,15.0,15.0,15.0,11.67,16,16,11,16,13,4,4,5,F,0,60.0,F,U,37546.0
1,11.0,2,19,1,6,5.0,12.5,8.95,15.0,18,101,12,38,73,6,15,27,A,1,78.0,M,U,44284.5
0,11.0,1,10,0,5,15.0,15.0,9.1,11.67,19,105,13,27,56,6,6,23,A,1,51.0,M,H,46594.0
0,11.0,2,3,0,0,15.0,10.0,10.0,11.67,19,28,13,25,35,4,4,8,A,0,65.0,M,U,46594.0
0,11.0,3,14,3,11,10.0,10.0,9.14,10.0,16,77,13,32,62,6,15,22,S,1,40.0,M,H,53270.0
1,11.0,2,3,1,2,15.0,12.5,10.0,15.0,21,45,11,25,29,5,10,10,A,0,41.0,F,H,53270.0
1,11.0,1,1,0,0,15.0,15.0,15.0,11.67,18,27,12,20,17,5,3,8,N,0,60.0,F,H,32294.0
1,11.0,3,12,1,8,15.0,13.33,7.5,10.0,19,127,12,27,60,4,14,28,A,0,72.0,M,H,41228.0
0,11.0,2,5,2,4,17.0,18.5,15.4,18.5,23,53,12,33,45,6,16,19,A,0,70.0,F,U,44284.5
0,11.0,3,24,3,16,14.0,13.0,8.29,13.0,15,127,12,31,81,5,14,32,A,1,65.0,F,U,56210.0
0,11.0,2,8,1,5,14.0,13.0,18.13,11.0,19,80,13,34,59,6,17,24,A,1,51.0,M,H,56210.0
1,11.0,5,7,3,5,15.0,18.4,16.29,15.67,25,52,12,33,44,6,16,18,A,0,67.0,F,H,45788.0
1,11.0,4,5,1,2,19.0,18.25,16.6,19.0,18,41,13,33,36,6,15,14,A,0,80.0,M,U,45788.0
1,11.0,5,5,4,4,10.0,9.4,9.4,9.25,17,30,11,25,24,5,12,11,A,1,60.0,F,U,45788.0
1,11.0,3,4,1,1,11.0,11.0,9.5,11.0,19,31,12,26,24,6,12,10,A,0,69.0,M,H,45788.0
1,11.0,3,9,1,5,2.0,3.54,3.22,3.67,15,129,12,29,87,5,16,35,S,1,68.0,F,H,51091.0
1,11.0,3,9,1,5,4.0,6.44,6.19,6.38,15,130,15,34,86,6,17,33,S,1,61.0,M,U,51091.0
0,11.0,3,6,2,3,10.0,10.0,7.83,10.0,17,52,14,32,42,6,14,16,A,1,69.0,M,H,51091.0
1,11.0,3,5,2,3,25.0,23.33,10.0,22.5,16,45,9,25,30,4,12,11,A,0,35.0,M,H,51091.0
1,11.0,3,6,3,5,15.0,11.67,12.83,11.67,20,76,13,30,52,6,13,18,A,1,59.0,F,H,45235.0
1,11.0,3,3,1,1,17.0,15.67,15.67,17.0,22,32,12,30,28,6,14,12,A,0,71.0,F,H,45235.0
0,11.0,5,15,2,7,15.0,16.0,12.13,14.5,15,121,12,29,88,5,21,38,N,0,83.0,F,U,44284.5
1,11.0,4,24,1,12,10.0,7.5,5.63,5.0,16,128,12,23,59,5,11,27,S,1,60.0,F,H,43112.0
0,11.0,1,1,1,1,20.0,20.0,20.0,20.0,16,16,12,17,14,5,7,6,F,0,49.0,M,H,44421.0
0,11.0,5,9,3,5,11.0,10.6,7.84,10.33,15,130,9,27,79,5,13,30,L,1,35.0,F,U,54926.0
1,11.0,2,23,1,14,14.0,13.0,8.22,14.0,21,128,12,30,78,5,13,31,A,1,77.0,M,U,54926.0
1,11.0,2,9,1,3,14.0,14.0,10.22,14.0,16,80,15,34,54,6,15,22,A,0,60.0,M,U,57372.0
1,11.0,0,1,0,0,15.0,0.0,15.0,11.67,22,22,8,29,14,5,3,5,N,0,40.0,M,U,44284.5
0,11.0,2,11,0,2,20.0,22.5,15.64,11.67,20,102,12,40,82,6,6,29,A,0,60.0,F,H,57372.0
0,11.0,2,4,0,2,16.0,15.0,13.0,11.67,18,81,12,29,25,5,2,14,E,0,61.0,U,U,44284.5
1,11.0,2,14,0,11,10.0,10.0,5.43,11.67,20,122,13,31,66,6,6,29,S,1,43.0,M,U,44559.0
1,11.0,2,3,1,1,10.0,12.5,11.67,15.0,15,17,12,16,15,5,7,6,N,0,60.0,F,U,44284.5
0,11.0,1,2,0,0,20.0,20.0,12.5,11.67,18,35,11,23,21,4,4,8,A,0,57.0,F,H,50030.0
1,11.0,2,3,2,2,10.0,10.0,8.0,10.0,17,20,14,22,20,6,10,8,N,0,45.0,M,H,50030.0
1,11.0,1,13,0,7,10.0,10.0,12.69,11.67,18,90,12,29,42,5,3,16,A,1,49.0,F,U,44284.5
0,11.0,7,9,4,6,11.0,9.71,8.89,10.5,15,63,14,28,41,6,12,14,A,1,60.0,F,U,44284.5
1,11.0,2,7,0,3,6.0,9.5,7.14,11.67,17,52,13,31,39,6,6,17,A,1,60.0,F,U,44284.5
0,11.0,0,1,0,0,15.0,0.0,15.0,11.67,20,20,8,29,12,5,3,5,F,0,60.0,F,U,49262.0
1,11.0,5,7,4,6,10.0,9.6,8.0,9.5,23,44,12,31,37,6,15,15,S,1,61.0,M,U,44284.5
1,11.0,1,7,0,3,25.0,25.0,13.57,11.67,24,111,11,29,59,6,6,25,A,0,60.0,F,U,44284.5
0,11.0,1,1,1,1,15.0,15.0,15.0,15.0,20,20,8,29,13,5,6,5,F,0,56.0,M,H,68375.0
1,11.0,2,3,1,2,14.0,13.0,10.0,11.0,17,57,13,30,41,6,14,17,A,0,57.0,F,H,77130.0
1,11.0,2,2,2,2,30.0,26.5,10.0,11.0,24,33,12,30,29,6,14,12,A,0,64.0,M,U,46250.0
1,11.0,2,2,2,2,20.0,15.0,15.0,15.0,23,29,10,23,23,4,10,9,A,0,47.0,F,H,55282.0
0,11.0,3,9,2,16,14.0,13.0,22.33,11.0,22,147,14,35,106,7,18,37,S,1,83.0,F,H,55282.0
1,11.0,4,8,3,5,15.0,13.5,11.25,13.0,19,56,13,33,48,6,16,19,A,1,62.0,F,H,109313.0
1,11.0,6,17,2,5,6.0,8.17,6.41,8.5,15,93,13,34,57,6,17,23,S,1,60.0,F,U,64119.0
1,11.0,5,8,2,3,10.0,9.6,8.0,10.5,17,44,13,32,37,6,16,16,A,0,44.0,M,H,64119.0
0,11.0,1,1,1,1,25.0,25.0,25.0,11.0,24,24,9,19,17,4,8,7,N,0,54.0,F,H,64119.0
1,11.0,4,9,1,4,26.0,26.5,10.0,20.0,15,91,16,35,66,6,15,25,A,0,41.0,M,U,43750.0
0,11.0,4,20,3,11,12.0,9.25,9.65,9.0,21,116,12,31,75,6,15,31,S,1,60.0,F,U,44284.5
0,11.0,1,5,1,2,15.0,15.0,10.2,15.0,16,75,11,28,48,4,11,17,A,0,51.0,F,U,59646.0
1,11.0,1,2,0,1,16.0,16.0,13.0,11.67,19,39,10,25,27,4,4,10,A,0,41.0,F,H,57224.0
1,11.0,6,9,4,5,12.0,9.0,8.0,9.75,17,41,14,33,37,6,16,15,A,1,67.0,M,U,57224.0
1,11.0,1,1,1,1,25.0,25.0,25.0,11.0,17,17,12,18,17,5,8,7,F,0,60.0,F,H,55716.0
0,11.0,1,12,0,7,15.0,15.0,8.33,11.67,26,130,9,28,70,4,4,28,A,1,61.0,M,U,44284.5
1,11.0,7,16,4,10,6.0,6.0,5.25,6.0,22,105,10,31,58,5,15,25,S,1,76.0,F,U,60028.0
0,11.0,3,6,2,3,13.0,9.33,7.67,9.0,17,42,12,31,32,6,15,14,A,0,73.0,F,H,50650.0
0,11.0,3,3,0,0,25.0,20.0,20.0,11.67,19,32,14,28,28,6,6,10,A,0,31.0,M,H,76857.0
1,11.0,3,14,1,9,15.0,14.05,9.8,15.15,18,125,13,33,70,6,16,29,S,1,60.0,F,U,44284.5
1,11.0,2,15,1,7,10.0,11.0,9.67,10.0,22,119,11,30,66,5,13,29,A,0,78.0,M,H,67735.0
1,11.0,2,5,1,2,25.0,20.0,20.0,11.0,25,53,12,34,45,6,17,20,A,0,45.0,M,H,67735.0
0,11.0,2,3,2,2,25.0,25.0,25.0,11.0,19,24,16,26,27,6,11,9,N,0,60.0,F,U,67735.0
1,11.0,5,30,3,17,4.0,4.4,3.97,4.67,21,126,11,26,74,4,11,29,S,1,60.0,M,U,44284.5
0,11.0,3,21,0,10,14.0,13.0,9.38,11.67,19,127,12,32,80,5,5,32,A,1,77.0,M,U,71424.0
0,11.0,2,8,0,3,15.0,12.5,6.88,11.67,19,113,12,30,50,5,5,19,A,1,60.0,F,U,44284.5
0,11.0,5,10,4,5,6.0,8.6,7.7,8.5,18,53,13,33,44,6,17,20,S,1,66.0,F,H,71424.0
1,11.0,3,26,2,11,10.0,10.0,5.88,10.0,17,126,13,35,80,6,17,34,S,1,41.0,F,H,51507.0
0,11.0,2,4,2,2,10.0,17.5,16.25,17.5,15,21,14,22,20,6,10,8,N,0,60.0,F,U,51507.0
1,11.0,2,11,0,1,25.0,25.5,20.18,11.67,18,65,12,29,84,5,5,21,A,0,35.0,F,H,61835.0
0,11.0,6,9,5,5,8.0,8.0,7.44,8.0,21,129,11,32,79,6,17,33,S,1,66.0,M,U,67000.0
1,11.0,7,13,5,6,9.0,9.29,8.23,9.4,21,43,11,33,38,6,17,17,S,1,60.0,F,U,67000.0
1,11.0,2,2,2,2,14.0,13.0,10.0,11.0,23,29,13,27,25,6,13,11,A,0,62.0,F,H,54200.0
1,11.0,7,13,3,7,16.0,14.57,11.54,14.33,18,93,14,36,61,6,17,24,A,1,16.0,M,U,41963.0
1,11.0,4,12,2,4,12.0,11.0,9.5,12.0,16,90,8,23,47,4,12,19,A,1,73.0,M,H,41963.0
1,11.0,4,10,3,7,12.0,9.5,9.8,8.67,19,67,13,35,56,6,17,22,A,1,61.0,M,H,41963.0
0,11.0,1,2,1,2,20.0,20.0,15.0,20.0,20,44,11,25,32,4,9,10,A,0,34.0,F,U,41963.0
0,11.0,3,20,2,12,10.0,10.0,10.1,10.0,16,125,12,17,56,5,10,24,A,1,81.0,M,H,49118.0
1,11.0,4,6,2,3,11.0,11.0,10.83,11.5,19,40,13,34,37,6,16,15,A,1,66.0,F,H,49118.0
0,11.0,4,13,4,11,16.0,19.5,16.0,19.5,23,123,12,32,72,6,17,31,S,1,60.0,M,U,44284.5
1,11.0,5,8,4,6,20.0,20.0,16.75,20.0,17,64,14,31,52,6,14,18,A,1,71.0,M,U,51364.0
0,11.0,4,4,0,0,15.0,12.5,12.5,11.67,15,32,14,31,29,6,6,12,A,1,51.0,M,H,51364.0
0,11.0,2,11,2,7,15.0,15.0,8.18,15.0,23,90,12,33,56,6,16,25,A,0,64.0,M,H,68331.0
0,11.0,5,7,2,3,15.0,13.2,11.57,12.5,15,44,14,32,38,6,16,16,A,0,38.0,M,H,68331.0
1,11.0,6,6,4,4,10.0,10.33,10.33,10.0,17,33,13,32,33,6,15,13,S,1,63.0,F,H,68331.0
1,11.0,5,5,4,4,15.0,14.2,14.2,14.0,24,36,11,30,29,6,16,14,A,1,34.0,F,H,68331.0
0,11.0,3,3,2,2,16.0,12.67,12.67,13.0,16,23,15,23,20,6,10,8,N,0,61.0,F,H,68331.0
0,11.0,2,7,0,3,15.0,12.0,7.57,11.67,15,65,12,29,47,5,5,15,S,1,73.0,F,H,65871.0
1,11.0,3,4,2,3,20.0,18.33,15.0,20.0,15,39,12,32,31,6,15,14,A,1,53.0,M,H,65871.0
0,11.0,3,8,1,4,25.0,23.33,20.88,11.0,18,105,12,29,68,5,21,29,A,0,60.0,F,H,75224.0
0,11.0,2,6,0,1,15.0,12.5,11.0,11.67,18,64,12,38,54,5,8,20,A,0,63.0,F,H,75224.0
0,11.0,6,12,4,7,25.0,15.67,11.75,12.25,18,53,13,33,47,6,17,20,S,1,68.0,F,H,63008.0
0,11.0,3,4,1,2,20.0,15.0,12.5,15.0,18,43,14,32,33,6,14,13,A,0,27.0,F,H,63008.0
1,11.0,4,17,1,11,6.0,5.75,4.18,7.0,16,124,12,21,55,5,9,23,S,1,27.0,F,U,57954.0
1,11.0,5,19,3,10,10.0,8.4,5.26,7.33,23,101,12,34,63,6,17,27,S,1,40.0,F,H,57954.0
0,11.0,1,6,1,3,20.0,20.0,15.0,20.0,21,81,13,33,52,6,15,21,A,0,58.0,F,H,57954.0
0,11.0,2,6,1,2,14.0,13.0,10.0,11.0,21,52,13,34,46,6,17,19,A,0,33.0,F,H,57954.0
1,11.0,2,9,1,4,15.0,15.0,10.11,15.0,22,77,12,33,54,6,16,23,A,1,76.0,F,H,62310.0
0,11.0,4,9,3,5,12.0,12.0,10.89,12.0,17,68,16,34,57,6,15,20,A,1,75.0,M,H,62310.0
1,11.0,3,22,1,9,6.0,5.07,4.59,5.0,18,43,13,35,44,6,17,17,S,1,39.0,M,H,55836.0
1,11.0,4,12,3,6,12.0,10.5,10.17,9.0,18,128,13,33,73,5,14,31,A,1,17.0,F,U,71303.0
0,11.0,1,1,1,1,25.0,25.0,25.0,11.0,17,17,11,16,14,5,7,6,F,0,60.0,F,U,44284.5
0,11.0,4,28,1,15,10.0,9.25,6.71,10.0,18,126,12,29,102,5,18,37,S,1,57.0,F,H,71303.0
1,11.0,2,2,2,2,20.0,15.0,15.0,15.0,17,29,10,23,22,4,10,9,A,0,60.0,U,U,44284.5
0,11.0,3,29,1,14,10.0,14.0,10.24,15.0,18,126,13,35,81,6,17,35,S,1,42.0,M,H,46808.0
1,11.0,1,6,1,6,15.0,15.0,10.0,15.0,23,104,10,27,55,4,11,20,A,0,32.0,M,U,59924.0
0,11.0,4,6,1,2,10.0,10.0,9.17,10.0,18,45,12,29,34,6,13,13,A,0,31.0,F,U,59924.0
1,11.0,6,21,5,15,5.0,5.0,4.81,5.0,16,97,12,28,65,5,15,27,S,1,66.0,F,H,60456.0
1,11.0,5,10,4,7,11.0,10.8,9.3,10.75,19,56,13,35,51,6,17,20,S,1,28.0,F,U,60456.0
0,11.0,6,6,4,4,11.0,8.67,8.67,8.5,18,29,12,26,25,6,13,11,A,1,60.0,F,U,44284.5
0,11.0,1,24,0,9,10.0,10.0,13.71,11.67,26,126,16,33,104,5,3,28,A,1,63.0,F,H,60456.0
1,11.0,1,6,0,2,30.0,30.0,21.17,11.67,18,86,13,35,59,6,6,24,A,0,87.0,M,H,60456.0
0,11.0,1,1,1,1,20.0,20.0,20.0,20.0,20,20,10,17,14,4,7,6,F,0,60.0,M,H,105000.0
0,11.0,1,1,1,1,20.0,20.0,20.0,20.0,16,16,12,17,14,5,7,6,F,0,42.0,F,H,105000.0
0,11.0,1,6,0,2,33.0,13.0,10.0,11.67,26,78,12,35,54,5,8,23,A,0,75.0,M,H,105000.0
1,11.0,4,9,1,4,10.0,6.25,5.11,5.0,18,76,12,31,48,6,14,19,A,0,60.0,U,U,44284.5
0,11.0,3,5,2,2,15.0,14.0,10.8,15.0,16,40,13,32,33,6,14,13,A,1,74.0,M,H,63192.0
0,11.0,0,4,0,1,25.0,0.0,19.0,11.67,18,40,13,29,37,6,6,16,A,0,53.0,F,H,63192.0
1,11.0,4,4,3,3,9.0,7.25,7.25,8.0,16,31,9,22,21,4,10,8,A,1,54.0,F,U,63192.0
1,11.0,3,3,2,2,10.0,7.33,7.33,6.0,18,24,12,22,20,6,11,9,N,0,84.0,M,U,80468.0
1,11.0,6,16,4,10,6.0,9.83,7.94,10.25,18,89,14,36,63,6,17,25,S,1,36.0,M,H,80468.0
0,11.0,2,3,1,2,20.0,15.0,11.67,20.0,16,44,12,28,32,5,11,12,A,0,48.0,M,H,80468.0
1,11.0,2,8,1,6,12.0,15.0,10.88,10.0,18,63,12,42,66,5,20,26,A,1,49.0,M,H,80468.0
1,11.0,4,4,2,2,12.0,10.5,10.5,10.0,18,32,12,29,27,6,14,12,A,0,77.0,F,H,89045.0
1,11.0,1,7,1,5,25.0,25.0,18.43,11.0,19,80,12,20,48,4,12,20,A,1,78.0,M,H,89045.0
1,11.0,2,8,0,2,17.0,16.0,15.13,11.67,18,55,13,34,47,6,6,19,A,1,49.0,M,H,65257.0
1,11.0,2,15,1,9,15.0,15.0,7.87,15.0,22,128,12,33,66,6,16,31,A,1,47.0,F,H,56996.0
0,11.0,1,3,1,1,30.0,30.0,23.33,11.0,24,38,11,32,33,6,16,15,A,0,33.0,F,H,56996.0
0,11.0,1,1,1,1,20.0,20.0,20.0,20.0,21,21,8,29,13,5,6,5,N,0,51.0,F,H,56996.0
0,11.0,3,8,1,4,25.0,20.0,10.63,11.0,18,88,13,34,51,6,16,21,A,0,46.0,M,U,82851.0
0,11.0,2,3,1,2,14.0,13.0,23.33,11.0,24,45,12,30,34,6,14,14,A,0,57.0,M,H,82851.0
0,11.0,1,3,0,1,15.0,15.0,15.0,11.67,15,44,10,26,34,5,3,12,E,0,47.0,M,U,82851.0
0,11.0,6,13,5,11,19.0,16.5,12.62,16.8,21,63,14,32,55,6,16,21,S,1,17.0,M,H,82851.0
0,11.0,1,6,0,3,15.0,15.0,12.83,11.67,18,57,12,33,52,5,5,17,E,0,47.0,M,H,64129.0
1,11.0,2,4,1,3,20.0,20.0,21.25,20.0,17,81,13,31,53,6,14,23,A,0,53.0,M,H,67860.0
0,11.0,3,9,5,5,3.0,4.18,4.08,4.6,15,129,10,29,82,5,16,32,S,1,70.0,M,H,67860.0
1,11.0,1,5,0,1,14.0,13.0,10.0,11.67,17,75,13,29,54,6,6,20,A,0,40.0,M,H,67860.0
1,11.0,7,9,3,3,6.0,4.86,4.67,5.33,17,32,16,31,32,7,14,12,A,1,60.0,F,U,67860.0
0,11.0,6,7,4,4,4.0,4.5,4.29,4.5,16,29,12,26,26,6,14,12,A,1,69.0,F,H,67860.0
0,11.0,2,2,2,2,20.0,15.0,15.0,15.0,21,24,12,22,21,6,11,9,N,0,67.0,F,U,67860.0
1,11.0,2,2,1,1,20.0,15.0,15.0,20.0,16,20,14,22,19,6,10,8,N,0,60.0,F,H,67860.0
0,11.0,3,8,0,4,20.0,16.67,11.5,11.67,15,87,12,28,52,5,5,20,A,0,73.0,F,H,50898.0
0,11.0,5,11,3,9,7.0,7.4,5.45,7.67,18,125,13,31,57,6,14,25,A,1,57.0,F,H,50898.0
1,11.0,2,12,1,7,25.0,25.0,20.42,11.0,23,105,13,31,67,6,14,27,S,1,52.0,M,H,50898.0
0,11.0,2,4,1,2,15.0,12.0,9.0,15.0,17,53,12,31,39,6,14,15,A,0,60.0,U,U,44284.5
1,11.0,3,3,2,2,15.0,11.67,11.67,10.0,18,33,12,30,29,6,14,12,A,0,60.0,M,U,50898.0
1,11.0,6,11,2,4,3.0,4.5,3.73,6.0,18,102,12,20,30,4,10,11,A,0,83.0,F,H,35938.0
